"model_id","reference_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"FluSight-baseline",2023-10-21,1,1,492.010950103745,0.498583351144862,1,1,812.25,0.500466692366621,0.25,1,4
"FluSight-baseline",2023-10-28,1,1,698.370080077866,0.561340290046583,1,1,1222.75,0.637427397410618,0,1,4
"FluSight-baseline",2023-11-04,1,1,940.11103674034,0.493167007939168,1,1,1554.75,0.634552167160293,0,1,4
"FluSight-baseline",2023-11-11,1,1,1370.14167639081,0.541637385506351,1,1,2148.75,0.688031795784734,0,1,4
"FluSight-baseline",2023-11-18,1,1,1682.4466807653,0.447202847312727,1,1,2567.25,0.615141499863979,0,1,4
"FluSight-baseline",2023-11-25,1,1,2412.65961034823,0.474052674177891,1,1,3538.5,0.651212222136679,0,1,4
"FluSight-baseline",2023-12-02,1,1,4203.62389003709,0.578438451324055,1,1,5565.5,0.761082253193408,0,0.75,4
"FluSight-baseline",2023-12-09,1,1,6491.53584486594,0.619580663518493,1,1,7969.5,0.779461837474019,0,0.5,4
"FluSight-baseline",2023-12-16,1,1,7945.91728798248,0.649956519718224,1,1,9586.75,0.804785956306716,0,0,4
"FluSight-baseline",2023-12-23,1,1,6638.75544804278,0.465704638425333,1,1,8277,0.595286765889339,0,0.25,4
"FluSight-baseline",2023-12-30,1,1,2542.92765396097,0.146322134932232,1,1,3379.25,0.197489060821721,0,0.75,4
"FluSight-baseline",2024-01-06,1,1,3888.62072171606,0.228069928493915,1,1,5512.5,0.318936981135782,0,0.5,4
"FluSight-baseline",2024-01-13,1,1,4137.62172184133,0.260086760488766,1,1,5871,0.3654308260097,0,1,4
"FluSight-baseline",2024-01-20,1,1,1973.3345592781,0.142109785005445,1,1,3099.5,0.22334975710867,0,1,4
"FluSight-baseline",2024-01-27,1,1,599.932267125101,0.0493906384594892,1,1,901.5,0.0743089164983934,0.25,1,4
"FluSight-baseline",2024-02-03,1,1,571.750679952153,0.0488386842889366,1,1,842.5,0.071946719207185,0.25,1,4
"FluSight-baseline",2024-02-10,1,1,384.652995382552,0.0354877234506515,1,1,329,0.0294316419419589,0.75,1,4
"FluSight-baseline",2024-02-17,1,1,451.870559223918,0.0433463748977137,1,1,541.5,0.052060093457591,0.75,1,4
"FluSight-baseline",2024-02-24,1,1,798.97138200644,0.0856626916539156,1,1,1235.75,0.133204519160396,0.25,1,4
"FluSight-baseline",2024-03-02,1,1,1198.7512152091,0.143106095844772,1,1,1941.5,0.23164032584086,0,1,4
"FluSight-baseline",2024-03-09,1,1,2103.87804733848,0.259782865087144,1,1,3282,0.401214606058139,0,1,4
"FluSight-baseline",2024-03-16,1,1,1962.2146414226,0.27165982030599,1,1,3101.25,0.425657070535883,0,1,4
"FluSight-baseline",2024-03-23,1,1,1256.86302687656,0.218953248918566,1,1,2084.75,0.347886102832366,0,1,4
"FluSight-baseline",2024-03-30,1,1,897.46269098385,0.213310411572635,1,1,1500.5,0.321011905720357,0,1,4
"FluSight-baseline",2024-04-06,1,1,1053.09238401299,0.284930542956662,1,1,1771.25,0.438298477592378,0,1,4
"FluSight-baseline",2024-04-13,1,1,1320.7113952917,0.42341048231045,1,1,2198.5,0.654066186807552,0,1,4
"FluSight-baseline",2024-04-20,1,1,1262.02899265495,0.537750043848682,1,1,2112.75,0.845669598425736,0,1,4
"FluSight-baseline",2024-04-27,1,1,921.702886614002,0.554857798286276,1,1,1587.25,0.896331487791973,0,1,4
