"model_id","horizon","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",0,1,44.8755479387627,1,63.4523129829732,0.439445196211096,0.855209742895805,2958
"UMass-AR2",1,1,71.5938313347263,1,100.979808724932,0.462762356127285,0.861882193635748,2958
"UMass-AR2",2,1,93.9024883374127,1,132.386922030227,0.433000344471237,0.853255253186359,2907
"UMass-AR2",3,1,106.921532415273,1,151.582747968887,0.410181818181818,0.845090909090909,2754
"UMass-AR4_pooled",0,0.974051028947489,43.7110736443342,0.980827414410329,62.2357680814446,0.433694181326116,0.854871447902571,2958
"UMass-AR4_pooled",1,0.968413378360642,69.3324240726443,0.959610692478824,96.9013041769116,0.465470548408937,0.849356804333108,2958
"UMass-AR4_pooled",2,0.936553738750759,87.9447265304034,0.928064431961682,122.863593593138,0.474336892869445,0.862555976575956,2907
"UMass-AR4_pooled",3,0.901126280112288,96.3498027692803,0.895990189258523,135.81665504097,0.490181818181818,0.871636363636364,2754
"UMass-AR6_pooled",0,44.6847866816228,2005.25428686455,39.145713430223,2483.88606051629,0.540257104194858,0.838633288227334,2958
"UMass-AR6_pooled",1,14.2205320229071,1018.10237113809,14.5414317878788,1468.39100052666,0.70209884901828,0.930264048747461,2958
"UMass-AR6_pooled",2,4.01625806883039,377.136626468385,3.62826754736395,480.335172897676,0.747502583534275,1,2907
"UMass-AR6_pooled",3,2.35772441805925,252.091507791803,1.5824009506927,239.864684494579,0.833454545454545,1,2754
"UMass-AR6_unpooled",0,0.972000837519314,43.6190701806155,0.995988574251925,63.1977787408984,0.41745602165088,0.853856562922869,2958
"UMass-AR6_unpooled",1,0.960761905138313,68.7846257893027,0.981579422159108,99.1197022979564,0.446174678402167,0.850710900473934,2958
"UMass-AR6_unpooled",2,0.939759122782688,88.2457200670786,0.956255399574352,126.595709024434,0.440923182914227,0.84946606958319,2907
"UMass-AR6_unpooled",3,0.915533153495855,97.8902077487641,0.929553610522475,140.904290667398,0.450181818181818,0.852363636363636,2754
