"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"UMass-AR2",2024-11-30,1,23.0964583055269,1,33.1226903349452,0.411764705882353,0.843137254901961,51
"UMass-AR2",2024-12-07,1,31.8366608601261,1,49.4794168772053,0.274509803921569,0.852941176470588,102
"UMass-AR2",2024-12-14,1,58.5537901846123,1,86.8524854188998,0.130718954248366,0.594771241830065,153
"UMass-AR2",2024-12-21,1,140.658633778178,1,184.136534496867,0.053921568627451,0.348039215686274,204
"UMass-AR2",2024-12-28,1,307.733746633808,1,365.478830396536,0,0.0980392156862745,204
"UMass-AR2",2025-01-04,1,376.805962316719,1,448.911084348136,0.0441176470588235,0.166666666666667,204
"UMass-AR2",2025-01-11,1,190.387928599267,1,264.011586994371,0.191176470588235,0.544117647058823,204
"UMass-AR2",2025-01-18,1,174.345070031972,1,254.315916760327,0.240196078431373,0.71078431372549,204
"UMass-AR2",2025-01-25,1,233.92380221422,1,337.116480153901,0.300653594771242,0.725490196078431,153
"UMass-AR2",2025-02-01,1,360.190086160186,1,487.802231983348,0.130718954248366,0.503267973856209,153
"UMass-AR2",2025-02-08,1,332.796138595116,1,442.364606258234,0.169934640522876,0.522875816993464,153
"UMass-AR2",2025-02-15,1,168.653069538478,1,250.582781259597,0.366013071895425,0.790849673202614,153
"UMass-AR2",2025-02-22,1,149.118274889215,1,220.968045709485,0.42156862745098,0.857843137254902,204
"UMass-AR2",2025-03-01,1,118.970693297393,1,183.740506479645,0.529411764705882,0.931372549019608,204
"UMass-AR2",2025-03-08,1,93.3383359652797,1,151.702029844468,0.446078431372549,0.970588235294118,204
"UMass-AR2",2025-03-15,1,76.2924528796673,1,120.893504477333,0.5,0.965686274509804,204
"UMass-AR2",2025-03-22,1,64.1962303062212,1,101.901765253525,0.524509803921569,0.975490196078431,204
"UMass-AR2",2025-03-29,1,54.1976993489524,1,85.6090961827791,0.46078431372549,0.96078431372549,204
"UMass-AR2",2025-04-05,1,47.2347535124674,1,74.714150943698,0.362745098039216,0.946078431372549,204
"UMass-AR2",2025-04-12,1,38.6621368132772,1,62.4338808565851,0.367647058823529,0.92156862745098,204
"UMass-AR2",2025-04-19,1,28.1946089497196,1,45.3015858525774,0.470588235294118,0.955882352941177,204
"UMass-AR2",2025-04-26,1,20.8969259142595,1,32.436921421232,0.57843137254902,0.990196078431373,204
"UMass-AR2",2025-05-03,1,15.5598358110296,1,21.6288754981143,0.642156862745098,0.980392156862745,204
"UMass-AR2",2025-05-10,1,13.0675945626188,1,17.7556829905387,0.632352941176471,0.990196078431373,204
"UMass-AR2",2025-05-17,1,9.15951740581662,1,12.455195337735,0.679738562091503,1,153
"UMass-AR2",2025-05-24,1,11.4374311244659,1,14.7498254897,0.745098039215686,1,153
"UMass-AR2",2025-05-31,1,11.6585640022137,1,13.2420915524325,0.813725490196078,1,102
"UMass-AR2",2025-06-07,1,12.5035322571957,1,14.6976467773443,0.843137254901961,1,51
"UMass-AR4_pooled",2024-11-30,0.914008673218817,21.1103632118884,0.893732230209236,29.6028159035804,0.450980392156863,0.901960784313726,51
"UMass-AR4_pooled",2024-12-07,0.921081174296439,29.3241489707224,0.926320540412943,45.83380018101,0.303921568627451,0.833333333333333,102
"UMass-AR4_pooled",2024-12-14,0.946738201999707,55.465002047925,0.946401797127482,82.2416274713302,0.111111111111111,0.640522875816993,153
"UMass-AR4_pooled",2024-12-21,0.964999694835843,135.760878742852,0.958886432671643,176.594824517186,0.0931372549019608,0.416666666666667,204
"UMass-AR4_pooled",2024-12-28,0.975006784411243,299.88302767833,0.972351456397756,355.131867144978,0.00980392156862745,0.176470588235294,204
"UMass-AR4_pooled",2025-01-04,0.967386390696796,364.390994255446,0.969509377336204,435.216843925972,0.0441176470588235,0.230392156862745,204
"UMass-AR4_pooled",2025-01-11,0.996941337485798,189.0903845504,0.993975460369098,261.211389153961,0.176470588235294,0.563725490196078,204
"UMass-AR4_pooled",2025-01-18,0.970339531051916,168.080318503121,0.966825638792723,244.310455309822,0.279411764705882,0.715686274509804,204
"UMass-AR4_pooled",2025-01-25,0.83768645253725,194.473308959467,0.882818557533148,296.322316572534,0.333333333333333,0.790849673202614,153
"UMass-AR4_pooled",2025-02-01,0.909327577691085,327.240744966354,0.905934123040646,442.017702833491,0.196078431372549,0.509803921568627,153
"UMass-AR4_pooled",2025-02-08,1.02838693303947,340.08079687784,1.02227894033724,450.130074880515,0.130718954248366,0.450980392156863,153
"UMass-AR4_pooled",2025-02-15,1.04939424269933,176.983560187248,1.03323018958335,258.909694587177,0.333333333333333,0.725490196078431,153
"UMass-AR4_pooled",2025-02-22,0.998557490876839,148.903170417257,1.00281891187607,221.590935157767,0.392156862745098,0.82843137254902,204
"UMass-AR4_pooled",2025-03-01,0.924589004597068,109.99899489206,0.909085845058447,167.035893604515,0.470588235294118,0.916666666666667,204
"UMass-AR4_pooled",2025-03-08,0.933987121120316,87.1768036983723,0.917561497188664,139.195941630649,0.470588235294118,0.946078431372549,204
"UMass-AR4_pooled",2025-03-15,0.821875847017401,62.7029243315117,0.8157754509973,98.6219531376407,0.490196078431373,0.941176470588235,204
"UMass-AR4_pooled",2025-03-22,0.686111959794361,44.0458013868115,0.669775323892889,68.2512878279366,0.622549019607843,0.985294117647059,204
"UMass-AR4_pooled",2025-03-29,0.595184293935396,32.2576194199291,0.526195298894663,45.0471039539994,0.67156862745098,0.965686274509804,204
"UMass-AR4_pooled",2025-04-05,0.614247248949069,29.0138173998205,0.572890709017981,42.8030429078116,0.593137254901961,0.970588235294118,204
"UMass-AR4_pooled",2025-04-12,0.604420871489704,23.3682024263351,0.561678323831323,35.0677575498113,0.598039215686274,0.965686274509804,204
"UMass-AR4_pooled",2025-04-19,0.642362290266884,18.1111535781211,0.578636295787259,26.2131418310239,0.602941176470588,0.975490196078431,204
"UMass-AR4_pooled",2025-04-26,0.760431883755497,15.8906887376794,0.719112358606786,23.3257910691651,0.647058823529412,0.965686274509804,204
"UMass-AR4_pooled",2025-05-03,0.725316318526755,11.2858028273367,0.713899730418,15.4408483873483,0.71078431372549,0.985294117647059,204
"UMass-AR4_pooled",2025-05-10,0.780159443507229,10.1948073019508,0.814885541062488,14.4688493406792,0.696078431372549,0.995098039215686,204
